Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,profit ,proper data
6497,CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,58885.51856,East,OFF-BI-10001511,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,220.26321,33.0394815,01-09-2016
6498,CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,58886.41543,East,FUR-CH-10003818,Furniture,Chairs,"Global Value Steno Chair, Gray",220.2605486,33.03908229,01-09-2016
6499,CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,58887.31229,East,FUR-FU-10000309,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,220.2578872,33.03868308,01-09-2016
6500,CA-2016-104626,01-09-2016,08-09-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,58888.20915,East,OFF-ST-10003209,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,220.2552258,33.03828387,01-09-2016
6501,CA-2017-160500,05-05-2017,08-05-2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,58889.10602,West,OFF-BI-10003785,Office Supplies,Binders,Computer Printout Index Tabs,220.2525644,33.03788466,05-05-2017
6502,CA-2017-160500,05-05-2017,08-05-2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,58890.00288,West,FUR-TA-10003749,Furniture,Tables,Bevis 36 x 72 Conference Tables,220.249903,33.03748545,05-05-2017
6503,CA-2017-100202,31-12-2017,05-01-2018,Standard Class,BD-11621,Brian DeCherney,Consumer,United States,Anaheim,California,58890.89974,West,TEC-PH-10002564,Technology,Phones,Adtran 1202752G2,220.2472416,33.03708624,31-12-2017
6504,CA-2018-131016,18-09-2018,20-09-2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,58891.79661,Central,OFF-AR-10000123,Office Supplies,Art,Newell 315,220.2445802,33.03668703,18-09-2018
6505,CA-2018-131016,18-09-2018,20-09-2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,58892.69347,Central,OFF-ST-10000353,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,220.2419188,33.03628782,18-09-2018
6506,US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,58893.59033,Central,OFF-PA-10003271,Office Supplies,Paper,Xerox 1955,220.2392574,33.03588861,25-09-2015
6507,US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,58894.4872,Central,FUR-BO-10003273,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,220.236596,33.0354894,25-09-2015
6508,US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,58895.38406,Central,OFF-BI-10002983,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,220.2339346,33.03509019,25-09-2015
6509,US-2015-112914,25-09-2015,30-09-2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,58896.28092,Central,OFF-EN-10001510,Office Supplies,Envelopes,Poly String Tie Envelopes,220.2312732,33.03469098,25-09-2015
6510,CA-2017-124149,23-04-2017,26-04-2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,58897.17779,East,OFF-PA-10002422,Office Supplies,Paper,Embossed Ink Jet Note Cards,220.2286118,33.03429177,23-04-2017
6511,CA-2017-124149,23-04-2017,26-04-2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,58898.07465,East,OFF-ST-10000761,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,220.2259504,33.03389256,23-04-2017
6512,CA-2017-124149,23-04-2017,26-04-2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,58898.97151,East,OFF-PA-10002924,Office Supplies,Paper,Xerox 1943,220.223289,33.03349335,23-04-2017
6513,CA-2015-148915,01-11-2015,05-11-2015,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,58899.86838,West,OFF-ST-10001129,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",220.2206276,33.03309414,01-11-2015
6514,CA-2015-148915,01-11-2015,05-11-2015,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,58900.76524,West,TEC-PH-10000674,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,220.2179662,33.03269493,01-11-2015
6515,CA-2018-134649,26-01-2018,31-01-2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,58901.6621,South,OFF-AR-10001548,Office Supplies,Art,Newell 312,220.2153048,33.03229572,26-01-2018
6516,CA-2018-134649,26-01-2018,31-01-2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,58902.55897,South,OFF-BI-10001891,Office Supplies,Binders,Avery Poly Binder Pockets,220.2126434,33.03189651,26-01-2018
6517,CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,58903.45583,West,OFF-AP-10003972,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,220.209982,33.0314973,11-11-2018
6518,CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,58904.35269,West,OFF-PA-10000521,Office Supplies,Paper,Xerox 202,220.2073206,33.03109809,11-11-2018
6519,CA-2018-110842,11-11-2018,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,58905.24956,West,OFF-BI-10000978,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,220.2046592,33.03069888,11-11-2018
6520,CA-2017-147369,09-06-2017,12-06-2017,First Class,TC-21296,Toby Carlisle,Consumer,United States,Tallahassee,Florida,58906.14642,South,TEC-MA-10002179,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,220.2019978,33.03029967,09-06-2017
6521,US-2016-104186,03-09-2016,08-09-2016,Second Class,JB-15401,Jennifer Braxton,Corporate,United States,New York City,New York,58907.04328,East,OFF-ST-10001527,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,220.1993364,33.02990046,03-09-2016
6522,US-2015-125522,14-03-2015,19-03-2015,Standard Class,CK-12326,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,58907.94015,South,FUR-CH-10003380,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,220.196675,33.02950125,14-03-2015
6523,US-2018-135063,31-08-2018,04-09-2018,Second Class,RL-19616,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,58908.83701,South,OFF-PA-10000101,Office Supplies,Paper,Xerox 1946,220.1940136,33.02910204,31-08-2018
6524,CA-2018-90080,23-03-2018,27-03-2018,Standard Class,AC-10661,Anna Chung,Consumer,United States,Huntsville,Texas,58909.73388,Central,OFF-ST-10001810,Office Supplies,Storage,Fellowes Officeware Wire Shelving,220.1913522,33.02870283,23-03-2018
6525,CA-2018-67295,18-05-2018,22-05-2018,Standard Class,BH-11711,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,58910.63074,East,TEC-AC-10000388,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,220.1886908,33.02830362,18-05-2018
6526,US-2017-162853,27-12-2017,31-12-2017,Standard Class,BG-11696,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,58911.5276,Central,FUR-CH-10004854,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",220.1860294,33.02790441,27-12-2017
6527,CA-2018-138163,17-11-2018,20-11-2018,First Class,XP-21866,Xylona Preis,Consumer,United States,Everett,Massachusetts,58912.42447,East,OFF-AR-10001959,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,220.183368,33.0275052,17-11-2018
6528,CA-2018-152093,10-09-2018,15-09-2018,Standard Class,SN-20561,Skye Norling,Home Office,United States,Chicago,Illinois,58913.32133,Central,OFF-BI-10003528,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,220.1807066,33.02710599,10-09-2018
6529,CA-2018-157854,08-04-2018,15-04-2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,58914.21819,South,FUR-FU-10003833,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",220.1780452,33.02670678,08-04-2018
6530,CA-2018-157854,08-04-2018,15-04-2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,58915.11506,South,OFF-BI-10004593,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,220.1753838,33.02630757,08-04-2018
6531,CA-2017-123618,28-11-2017,03-12-2017,Standard Class,AJ-10781,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,58916.01192,South,OFF-BI-10006210,Office Supplies,Binders,ACCOHIDE Binder by Acco,220.1727224,33.02590836,28-11-2017
6532,US-2017-128294,02-06-2017,05-06-2017,First Class,KC-16256,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,58916.90878,East,OFF-ST-10000737,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,220.170061,33.02550915,02-06-2017
6533,CA-2018-107343,17-12-2018,22-12-2018,Standard Class,VF-21716,Vicky Freymann,Home Office,United States,Columbus,Indiana,58917.80565,Central,OFF-PA-10001746,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",220.1673996,33.02510994,17-12-2018
6534,CA-2017-136371,19-03-2017,21-03-2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,58918.70251,East,FUR-FU-10000033,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",220.1647382,33.02471073,19-03-2017
6535,CA-2017-136371,19-03-2017,21-03-2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,58919.59937,East,FUR-FU-9999845,Furniture,Furnishings,"Master Caster Door Stop, Brown",220.1620768,33.02431152,19-03-2017
6536,CA-2018-202276,20-08-2018,20-08-2018,Same Day,EM-13811,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,58920.49624,East,OFF-ST-10000345,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",220.1594154,33.02391231,20-08-2018
6537,CA-2018-234742,25-07-2018,31-07-2018,Standard Class,RB-19361,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,58921.3931,Central,OFF-LA-10003664,Office Supplies,Labels,Avery 499,220.156754,33.0235131,25-07-2018
6538,CA-2017-180786,26-08-2017,29-08-2017,First Class,DJ-13511,Don Jones,Corporate,United States,San Diego,California,58922.28996,West,FUR-CH-10000761,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,220.1540926,33.02311389,26-08-2017
6539,CA-2017-206882,15-08-2017,17-08-2017,Second Class,CC-12371,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,58923.18683,South,FUR-CH-10000534,Furniture,Chairs,Hon Olson Stacker Stools,220.1514312,33.02271468,15-08-2017
6540,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,58924.08369,South,TEC-AC-10003442,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.1,220.1487698,33.02231547,19-05-2018
6541,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,58924.98055,South,TEC-PH-10004390,Technology,Phones,Nokia Lumia 926,220.1461084,33.02191626,19-05-2018
6542,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,58925.87742,South,FUR-BO-10004696,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,220.143447,33.02151705,19-05-2018
6543,CA-2018-138975,19-05-2018,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,58926.77428,South,OFF-PA-10000346,Office Supplies,Paper,Xerox 2055,220.1407856,33.02111784,19-05-2018
6544,CA-2018-106537,12-08-2018,17-08-2018,Standard Class,RH-19496,Rick Hansen,Consumer,United States,Orlando,Florida,58927.67114,South,OFF-PA-10000469,Office Supplies,Paper,Xerox 2110,220.1381242,33.02071863,12-08-2018
6545,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,58928.56801,West,OFF-ST-10001326,Office Supplies,Storage,Sterilite Officeware Hinged File Box,220.1354628,33.02031942,13-08-2018
6546,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,58929.46487,West,OFF-AP-10004250,Office Supplies,Appliances,Staple holder,220.1328014,33.01992021,13-08-2018
6547,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,58930.36173,West,OFF-AR-10000589,Office Supplies,Art,Newell 346,220.13014,33.019521,13-08-2018
6548,US-2018-103828,13-08-2018,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,58931.2586,West,OFF-SU-10001504,Office Supplies,Supplies,Staple remover,220.1274786,33.01912179,13-08-2018
6549,CA-2017-115588,10-11-2017,12-11-2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,58932.15546,East,OFF-SU-10001783,Office Supplies,Supplies,Staple remover,220.1248172,33.01872258,10-11-2017
6550,CA-2017-115588,10-11-2017,12-11-2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,58933.05232,East,OFF-ST-10001559,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,220.1221558,33.01832337,10-11-2017
6551,CA-2018-143862,12-06-2018,19-06-2018,Standard Class,LC-16886,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,58933.94919,South,FUR-FU-10001547,Furniture,Furnishings,Dana Swing-Arm Lamps,220.1194944,33.01792416,12-06-2018
6552,CA-2015-148040,22-03-2015,26-03-2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,58934.84605,West,OFF-PA-10002582,Office Supplies,Paper,Xerox 1952,220.116833,33.01752495,22-03-2015
6553,CA-2015-148040,22-03-2015,26-03-2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,58935.74291,West,FUR-CH-10001483,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,220.1141716,33.01712574,22-03-2015
6554,CA-2018-138877,15-06-2018,20-06-2018,Standard Class,SC-20801,Stuart Calhoun,Consumer,United States,Los Angeles,California,58936.63978,West,OFF-AR-10002400,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",220.1115102,33.01672653,15-06-2018
6555,CA-2018-140732,16-11-2018,22-11-2018,Standard Class,SW-20276,Scott Williamson,Consumer,United States,San Diego,California,58937.53664,West,OFF-ST-10001964,Office Supplies,Storage,Tennsco Regal Shelving Units,220.1088488,33.01632732,16-11-2018
6556,US-2018-102639,29-12-2018,31-12-2018,First Class,MC-17846,Michael Chen,Consumer,United States,New York City,New York,58938.4335,East,OFF-FA-10002989,Office Supplies,Fasteners,Ideal Clamps,220.1061874,33.01592811,29-12-2018
6557,US-2017-167339,21-01-2017,23-01-2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,58939.33037,West,FUR-CH-9997281,Furniture,Chairs,Global Super Steno Chair,220.103526,33.0155289,21-01-2017
6558,US-2017-167339,21-01-2017,23-01-2017,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,58940.22723,West,FUR-CH-9993777,Furniture,Chairs,Global Ergonomic Managers Chair,220.1008646,33.01512969,21-01-2017
6559,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,58941.12409,East,OFF-EN-10003041,Office Supplies,Envelopes,Quality Park Security Envelopes,220.0982032,33.01473048,15-01-2017
6560,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,58942.02096,East,OFF-AR-10001574,Office Supplies,Art,American Pencil,220.0955418,33.01433127,15-01-2017
6561,CA-2017-152072,15-01-2017,19-01-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,58942.91782,East,TEC-AC-10000845,Technology,Accessories,Logitech Gaming G510s - Keyboard,220.0928804,33.01393206,15-01-2017
6562,CA-2017-102932,19-09-2017,23-09-2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,58943.81468,East,OFF-BI-10000757,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,220.090219,33.01353285,19-09-2017
6563,CA-2017-102932,19-09-2017,23-09-2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,58944.71155,East,OFF-SU-10000382,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,220.0875576,33.01313364,19-09-2017
6564,CA-2015-165541,21-02-2015,25-02-2015,Standard Class,TM-21011,Tamara Manning,Consumer,United States,Woodstock,Illinois,58945.60841,Central,OFF-BI-10004095,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,220.0848962,33.01273443,21-02-2015
6565,CA-2017-198167,11-11-2017,16-11-2017,Second Class,BK-11261,Berenike Kampe,Consumer,United States,San Francisco,California,58946.50527,West,FUR-FU-10001853,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",220.0822348,33.01233522,11-11-2017
6566,CA-2017-231851,30-01-2017,03-02-2017,Standard Class,JF-15491,Jeremy Farry,Consumer,United States,San Francisco,California,58947.40214,West,OFF-BI-10000015,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,220.0795734,33.01193601,30-01-2017
6567,US-2017-159857,18-10-2017,22-10-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,58948.299,West,FUR-CH-10003397,Furniture,Chairs,Global Deluxe Steno Chair,220.076912,33.0115368,18-10-2017
6568,CA-2018-102099,18-12-2018,19-12-2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,58949.19586,West,OFF-AR-10003812,Office Supplies,Art,Newell 328,220.0742506,33.01113759,18-12-2018
6569,CA-2018-102099,18-12-2018,19-12-2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,58950.09273,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1570,220.0715892,33.01073838,18-12-2018
6570,CA-2018-102099,18-12-2018,19-12-2018,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,58950.98959,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 3353,220.0689278,33.01033917,18-12-2018
6571,CA-2018-164049,02-11-2018,06-11-2018,Standard Class,KH-16631,Ken Heidel,Corporate,United States,Seattle,Washington,58951.88645,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",220.0662664,33.00993996,02-11-2018
6572,CA-2015-142727,29-04-2015,01-05-2015,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,58952.78332,South,FUR-CH-10002305,Furniture,Chairs,"Global Stack Chair without Arms, Black",220.063605,33.00954075,29-04-2015
